id,created_at,customer_id,status
9433,2019-11-13 07:19:25.000000 UTC,25,entrega_pendente
27,2019-10-14 11:35:12.000000 UTC,26,entrega_pendente
65,2020-02-01 16:40:28.000000 UTC,26,entrega_pendente
227,2019-02-28 06:17:27.000000 UTC,26,entrega_pendente
911,2020-01-17 13:54:15.000000 UTC,26,entrega_pendente
1164,2019-05-26 13:49:30.000000 UTC,26,entrega_pendente
2000,2019-08-27 12:33:27.000000 UTC,26,entrega_pendente
2128,2019-12-23 01:17:34.000000 UTC,26,entrega_pendente
2244,2019-12-31 21:41:06.000000 UTC,26,entrega_pendente
2677,2019-03-08 03:55:47.000000 UTC,26,entrega_pendente
2919,2019-09-21 17:25:19.000000 UTC,26,entrega_pendente
3111,2019-08-13 12:20:26.000000 UTC,26,entrega_pendente
3375,2019-04-14 01:13:58.000000 UTC,26,entrega_pendente
3433,2019-03-28 22:23:32.000000 UTC,26,entrega_pendente
3483,2019-09-27 20:35:28.000000 UTC,26,entrega_pendente
4080,2019-07-03 08:23:54.000000 UTC,26,entrega_pendente
4312,2019-09-17 15:11:55.000000 UTC,26,entrega_pendente
4393,2020-01-27 08:33:48.000000 UTC,26,entrega_pendente
5270,2019-03-30 02:33:56.000000 UTC,26,entrega_pendente
5884,2020-02-28 01:21:34.000000 UTC,26,entrega_pendente
5951,2019-12-10 06:40:26.000000 UTC,26,entrega_pendente
5995,2019-07-27 19:45:53.000000 UTC,26,entrega_pendente
6110,2020-01-05 18:41:26.000000 UTC,26,entrega_pendente
6848,2020-02-28 09:17:32.000000 UTC,26,entrega_pendente
6944,2019-12-10 00:40:50.000000 UTC,26,entrega_pendente
6981,2019-08-19 14:03:31.000000 UTC,26,entrega_pendente
7338,2019-06-21 00:59:24.000000 UTC,26,entrega_pendente
7436,2019-11-02 12:41:05.000000 UTC,26,entrega_pendente
7614,2019-03-21 14:02:55.000000 UTC,26,entrega_pendente
8138,2019-10-23 20:48:59.000000 UTC,26,entrega_pendente
8242,2019-09-26 12:18:11.000000 UTC,26,entrega_pendente
8977,2019-01-18 09:27:16.000000 UTC,26,entrega_pendente
9310,2019-04-23 23:43:07.000000 UTC,26,entrega_pendente
9474,2019-10-29 10:01:31.000000 UTC,26,entrega_pendente
9493,2020-02-02 10:35:48.000000 UTC,26,entrega_pendente
9906,2019-08-12 19:02:46.000000 UTC,26,entrega_pendente
628,2019-08-13 10:30:05.000000 UTC,27,entrega_pendente
929,2019-12-20 06:44:11.000000 UTC,27,entrega_pendente
2191,2019-07-27 19:50:41.000000 UTC,27,entrega_pendente
2458,2019-04-01 07:35:11.000000 UTC,27,entrega_pendente
3015,2019-03-31 00:41:53.000000 UTC,27,entrega_pendente
3491,2019-11-08 02:21:02.000000 UTC,27,entrega_pendente
3876,2020-02-10 05:30:12.000000 UTC,27,entrega_pendente
5281,2019-08-26 10:05:39.000000 UTC,27,entrega_pendente
7008,2019-01-05 10:18:52.000000 UTC,27,entrega_pendente
7032,2020-01-18 09:03:08.000000 UTC,27,entrega_pendente
7200,2019-12-24 06:09:20.000000 UTC,27,entrega_pendente
7604,2019-06-19 10:55:48.000000 UTC,27,entrega_pendente
7622,2019-04-07 08:02:17.000000 UTC,27,entrega_pendente
8101,2019-08-11 11:57:28.000000 UTC,27,entrega_pendente
8740,2019-11-20 12:40:49.000000 UTC,27,entrega_pendente
9246,2019-07-17 16:11:50.000000 UTC,27,entrega_pendente
605,2019-10-25 21:41:32.000000 UTC,28,entrega_pendente
862,2020-01-28 07:39:39.000000 UTC,28,entrega_pendente
1029,2019-02-21 03:33:24.000000 UTC,28,entrega_pendente
1847,2019-08-07 12:53:46.000000 UTC,28,entrega_pendente
2127,2019-04-22 07:24:57.000000 UTC,28,entrega_pendente
2724,2019-07-21 09:49:06.000000 UTC,28,entrega_pendente
3266,2019-09-12 10:32:32.000000 UTC,28,entrega_pendente
3341,2019-09-16 20:24:23.000000 UTC,28,entrega_pendente
4058,2019-11-24 11:50:33.000000 UTC,28,entrega_pendente
4651,2019-08-27 21:27:22.000000 UTC,28,entrega_pendente
4797,2019-11-09 10:19:30.000000 UTC,28,entrega_pendente
4974,2019-07-13 08:13:18.000000 UTC,28,entrega_pendente
5774,2019-08-30 21:59:35.000000 UTC,28,entrega_pendente
5939,2019-09-05 23:37:07.000000 UTC,28,entrega_pendente
5954,2019-01-01 03:30:23.000000 UTC,28,entrega_pendente
6106,2019-03-28 14:14:02.000000 UTC,28,entrega_pendente
7609,2019-02-08 16:06:36.000000 UTC,28,entrega_pendente
7904,2019-03-31 12:22:27.000000 UTC,28,entrega_pendente
8068,2019-05-26 10:49:47.000000 UTC,28,entrega_pendente
8809,2019-09-30 14:39:40.000000 UTC,28,entrega_pendente
9269,2019-02-06 20:53:57.000000 UTC,28,entrega_pendente
9332,2019-10-12 10:44:55.000000 UTC,28,entrega_pendente
9633,2019-02-26 03:54:46.000000 UTC,28,entrega_pendente
9870,2020-01-18 11:42:14.000000 UTC,28,entrega_pendente
708,2019-11-26 21:43:38.000000 UTC,29,entrega_pendente
1272,2020-02-08 10:28:56.000000 UTC,29,entrega_pendente
1346,2019-05-14 14:42:48.000000 UTC,29,entrega_pendente
2026,2019-04-05 03:36:39.000000 UTC,29,entrega_pendente
2913,2019-10-03 06:49:30.000000 UTC,29,entrega_pendente
2959,2019-01-17 05:49:36.000000 UTC,29,entrega_pendente
3198,2019-11-15 16:48:05.000000 UTC,29,entrega_pendente
3358,2019-10-27 13:29:34.000000 UTC,29,entrega_pendente
3723,2019-07-19 21:33:57.000000 UTC,29,entrega_pendente
3745,2019-10-11 22:41:50.000000 UTC,29,entrega_pendente
5095,2019-11-18 05:24:52.000000 UTC,29,entrega_pendente
6215,2019-01-27 11:17:14.000000 UTC,29,entrega_pendente
6329,2019-05-19 12:05:04.000000 UTC,29,entrega_pendente
6713,2019-06-06 08:01:50.000000 UTC,29,entrega_pendente
7066,2019-04-08 09:52:20.000000 UTC,29,entrega_pendente
7299,2020-01-18 14:57:37.000000 UTC,29,entrega_pendente
7561,2019-05-12 03:02:40.000000 UTC,29,entrega_pendente
7867,2019-03-12 15:26:10.000000 UTC,29,entrega_pendente
8714,2019-04-23 08:17:23.000000 UTC,29,entrega_pendente
9001,2019-06-07 05:15:07.000000 UTC,29,entrega_pendente
211,2020-01-28 20:05:55.000000 UTC,30,entrega_pendente
289,2019-08-13 04:42:17.000000 UTC,30,entrega_pendente
747,2019-10-25 01:58:17.000000 UTC,30,entrega_pendente
1062,2019-08-15 01:41:39.000000 UTC,30,entrega_pendente
1413,2019-12-26 14:20:43.000000 UTC,30,entrega_pendente
1481,2019-07-19 19:45:54.000000 UTC,30,entrega_pendente
1720,2019-05-11 10:01:20.000000 UTC,30,entrega_pendente
1897,2020-02-19 23:30:30.000000 UTC,30,entrega_pendente
1916,2019-05-10 07:13:52.000000 UTC,30,entrega_pendente
2146,2019-08-13 04:23:50.000000 UTC,30,entrega_pendente
2362,2019-05-05 08:31:24.000000 UTC,30,entrega_pendente
3023,2019-05-13 21:55:57.000000 UTC,30,entrega_pendente
3296,2019-04-28 01:15:07.000000 UTC,30,entrega_pendente
3933,2019-04-07 11:18:20.000000 UTC,30,entrega_pendente
4216,2019-09-01 14:22:10.000000 UTC,30,entrega_pendente
4609,2019-11-16 04:39:12.000000 UTC,30,entrega_pendente
5452,2019-10-14 23:36:11.000000 UTC,30,entrega_pendente
5467,2019-11-09 22:57:19.000000 UTC,30,entrega_pendente
6151,2019-08-11 14:46:35.000000 UTC,30,entrega_pendente
6529,2019-03-06 04:09:38.000000 UTC,30,entrega_pendente
6819,2019-02-27 20:27:55.000000 UTC,30,entrega_pendente
6910,2019-09-10 22:09:36.000000 UTC,30,entrega_pendente
7089,2019-03-29 20:09:35.000000 UTC,30,entrega_pendente
7194,2019-06-05 05:38:48.000000 UTC,30,entrega_pendente
7417,2019-10-27 06:51:48.000000 UTC,30,entrega_pendente
7745,2019-09-11 11:35:26.000000 UTC,30,entrega_pendente
7789,2019-10-13 04:03:32.000000 UTC,30,entrega_pendente
7876,2019-01-25 08:23:23.000000 UTC,30,entrega_pendente
8540,2019-12-02 12:01:28.000000 UTC,30,entrega_pendente
8582,2019-07-15 02:36:50.000000 UTC,30,entrega_pendente
9271,2019-05-20 22:21:00.000000 UTC,30,entrega_pendente
9639,2019-03-08 11:50:24.000000 UTC,30,entrega_pendente
143,2019-09-30 19:39:47.000000 UTC,31,entrega_pendente
144,2019-08-31 13:31:35.000000 UTC,31,entrega_pendente
685,2019-10-08 22:36:44.000000 UTC,31,entrega_pendente
964,2019-09-23 04:09:23.000000 UTC,31,entrega_pendente
983,2019-09-07 07:54:54.000000 UTC,31,entrega_pendente
1396,2019-10-22 23:01:56.000000 UTC,31,entrega_pendente
1689,2019-07-19 05:31:21.000000 UTC,31,entrega_pendente
2902,2019-03-06 14:44:23.000000 UTC,31,entrega_pendente
3032,2019-04-13 02:47:16.000000 UTC,31,entrega_pendente
4534,2019-10-08 16:01:57.000000 UTC,31,entrega_pendente
4545,2019-09-19 00:09:57.000000 UTC,31,entrega_pendente
5052,2019-05-13 10:24:23.000000 UTC,31,entrega_pendente
5102,2019-04-07 08:34:51.000000 UTC,31,entrega_pendente
5672,2019-06-11 11:20:32.000000 UTC,31,entrega_pendente
7282,2019-03-20 20:15:27.000000 UTC,31,entrega_pendente
7453,2019-10-09 15:30:31.000000 UTC,31,entrega_pendente
7521,2019-08-23 16:32:24.000000 UTC,31,entrega_pendente
8116,2019-03-24 00:23:24.000000 UTC,31,entrega_pendente
8411,2020-02-16 01:30:33.000000 UTC,31,entrega_pendente
8696,2019-11-10 00:18:47.000000 UTC,31,entrega_pendente
8924,2019-12-02 09:11:13.000000 UTC,31,entrega_pendente
8928,2019-10-13 07:47:50.000000 UTC,31,entrega_pendente
9027,2019-05-18 03:38:12.000000 UTC,31,entrega_pendente
9990,2019-07-27 09:56:49.000000 UTC,31,entrega_pendente
9992,2019-11-26 20:18:16.000000 UTC,31,entrega_pendente
931,2019-09-09 16:35:54.000000 UTC,32,entrega_pendente
1124,2019-08-05 14:09:32.000000 UTC,32,entrega_pendente
2153,2019-06-02 08:54:31.000000 UTC,32,entrega_pendente
2198,2019-08-15 20:06:17.000000 UTC,32,entrega_pendente
2213,2019-04-04 14:35:50.000000 UTC,32,entrega_pendente
2236,2019-07-25 12:43:50.000000 UTC,32,entrega_pendente
2985,2019-06-19 07:58:50.000000 UTC,32,entrega_pendente
3353,2019-07-04 23:22:00.000000 UTC,32,entrega_pendente
3957,2019-12-09 08:37:51.000000 UTC,32,entrega_pendente
4465,2019-11-07 14:07:57.000000 UTC,32,entrega_pendente
4659,2019-05-04 05:14:47.000000 UTC,32,entrega_pendente
5361,2019-02-06 20:29:07.000000 UTC,32,entrega_pendente
5541,2019-11-01 16:37:49.000000 UTC,32,entrega_pendente
5556,2019-05-26 04:17:55.000000 UTC,32,entrega_pendente
5681,2020-02-05 06:20:29.000000 UTC,32,entrega_pendente
5713,2019-07-24 23:55:04.000000 UTC,32,entrega_pendente
7047,2020-02-17 00:46:56.000000 UTC,32,entrega_pendente
7569,2019-02-03 20:27:08.000000 UTC,32,entrega_pendente
8038,2019-02-04 09:23:06.000000 UTC,32,entrega_pendente
8543,2019-04-18 04:01:55.000000 UTC,32,entrega_pendente
8817,2019-04-12 16:09:17.000000 UTC,32,entrega_pendente
9090,2019-04-01 14:33:27.000000 UTC,32,entrega_pendente
9412,2020-01-16 12:45:19.000000 UTC,32,entrega_pendente
175,2020-02-27 07:17:38.000000 UTC,33,entrega_pendente
1367,2019-04-10 17:40:52.000000 UTC,33,entrega_pendente
1500,2020-01-10 12:58:50.000000 UTC,33,entrega_pendente
2086,2019-10-11 01:48:12.000000 UTC,33,entrega_pendente
2761,2019-12-01 06:37:36.000000 UTC,33,entrega_pendente
2771,2019-09-01 22:16:47.000000 UTC,33,entrega_pendente
3993,2019-05-23 13:34:52.000000 UTC,33,entrega_pendente
4588,2019-05-21 16:29:57.000000 UTC,33,entrega_pendente
4601,2019-08-10 17:45:41.000000 UTC,33,entrega_pendente
4617,2019-04-19 20:09:46.000000 UTC,33,entrega_pendente
4637,2020-01-18 14:38:12.000000 UTC,33,entrega_pendente
4719,2019-12-05 17:19:33.000000 UTC,33,entrega_pendente
4725,2019-04-01 03:00:16.000000 UTC,33,entrega_pendente
4757,2019-01-30 03:18:49.000000 UTC,33,entrega_pendente
5661,2019-10-21 13:17:30.000000 UTC,33,entrega_pendente
6034,2019-11-29 21:19:43.000000 UTC,33,entrega_pendente
6169,2019-11-17 20:03:12.000000 UTC,33,entrega_pendente
7322,2019-12-13 05:11:54.000000 UTC,33,entrega_pendente
8886,2019-09-28 11:30:57.000000 UTC,33,entrega_pendente
835,2019-10-19 14:30:31.000000 UTC,34,entrega_pendente
1340,2019-01-14 01:26:46.000000 UTC,34,entrega_pendente
1772,2020-01-11 21:37:46.000000 UTC,34,entrega_pendente
2016,2019-11-08 14:09:24.000000 UTC,34,entrega_pendente
2057,2019-03-15 12:15:52.000000 UTC,34,entrega_pendente
2610,2019-03-18 13:16:25.000000 UTC,34,entrega_pendente
2826,2019-02-18 12:02:05.000000 UTC,34,entrega_pendente
3940,2019-05-23 01:30:53.000000 UTC,34,entrega_pendente
4578,2020-03-01 08:41:55.000000 UTC,34,entrega_pendente
5659,2019-11-08 11:58:43.000000 UTC,34,entrega_pendente
6010,2019-05-30 19:38:36.000000 UTC,34,entrega_pendente
6294,2019-03-09 03:48:37.000000 UTC,34,entrega_pendente
6610,2019-07-16 22:36:44.000000 UTC,34,entrega_pendente
6877,2019-06-15 09:25:46.000000 UTC,34,entrega_pendente
6897,2020-03-01 23:08:20.000000 UTC,34,entrega_pendente
7235,2019-09-04 14:56:11.000000 UTC,34,entrega_pendente
7367,2019-04-19 16:28:16.000000 UTC,34,entrega_pendente
7396,2019-07-25 18:41:30.000000 UTC,34,entrega_pendente
7642,2019-05-14 04:22:20.000000 UTC,34,entrega_pendente
7774,2020-02-28 01:55:31.000000 UTC,34,entrega_pendente
7855,2019-04-03 04:28:05.000000 UTC,34,entrega_pendente
8168,2019-06-27 14:59:49.000000 UTC,34,entrega_pendente
8378,2019-06-17 10:15:25.000000 UTC,34,entrega_pendente
8657,2019-08-02 09:29:09.000000 UTC,34,entrega_pendente
8760,2019-01-07 10:57:24.000000 UTC,34,entrega_pendente
9284,2019-09-09 06:18:47.000000 UTC,34,entrega_pendente
9651,2020-01-27 06:53:15.000000 UTC,34,entrega_pendente
248,2019-08-29 18:37:23.000000 UTC,35,entrega_pendente
291,2019-10-17 11:04:30.000000 UTC,35,entrega_pendente
803,2019-02-10 23:15:37.000000 UTC,35,entrega_pendente
2452,2019-05-18 19:49:06.000000 UTC,35,entrega_pendente
2634,2019-11-06 17:00:48.000000 UTC,35,entrega_pendente
2863,2020-02-10 03:13:11.000000 UTC,35,entrega_pendente
3086,2019-10-10 04:41:04.000000 UTC,35,entrega_pendente
3427,2019-08-08 05:43:12.000000 UTC,35,entrega_pendente
3674,2019-10-02 11:09:26.000000 UTC,35,entrega_pendente
4245,2019-12-29 14:36:52.000000 UTC,35,entrega_pendente
4468,2019-11-19 16:29:24.000000 UTC,35,entrega_pendente
5097,2019-02-05 06:46:20.000000 UTC,35,entrega_pendente
5447,2019-09-15 03:12:33.000000 UTC,35,entrega_pendente
6042,2019-04-11 05:32:59.000000 UTC,35,entrega_pendente
6834,2019-07-23 02:59:31.000000 UTC,35,entrega_pendente
6837,2019-02-16 10:02:43.000000 UTC,35,entrega_pendente
7599,2019-08-31 17:43:06.000000 UTC,35,entrega_pendente
7706,2019-05-25 20:08:31.000000 UTC,35,entrega_pendente
8133,2019-05-27 20:55:36.000000 UTC,35,entrega_pendente
8388,2019-05-16 17:22:30.000000 UTC,35,entrega_pendente
8660,2020-03-01 19:28:28.000000 UTC,35,entrega_pendente
8996,2019-12-24 02:08:50.000000 UTC,35,entrega_pendente
9171,2019-10-30 05:34:49.000000 UTC,35,entrega_pendente
9190,2019-05-05 00:42:47.000000 UTC,35,entrega_pendente
9491,2019-04-08 21:15:14.000000 UTC,35,entrega_pendente
9770,2019-09-30 14:26:09.000000 UTC,35,entrega_pendente
161,2019-12-02 15:46:16.000000 UTC,36,entrega_pendente
303,2019-06-25 00:17:20.000000 UTC,36,entrega_pendente
409,2019-01-21 02:20:42.000000 UTC,36,entrega_pendente
969,2019-06-25 19:31:58.000000 UTC,36,entrega_pendente
1277,2019-07-25 01:01:20.000000 UTC,36,entrega_pendente
1680,2019-05-14 22:36:05.000000 UTC,36,entrega_pendente
1751,2019-03-14 08:36:18.000000 UTC,36,entrega_pendente
3399,2019-06-02 01:57:23.000000 UTC,36,entrega_pendente
4144,2020-01-05 09:45:42.000000 UTC,36,entrega_pendente
4261,2019-04-10 12:05:34.000000 UTC,36,entrega_pendente
4274,2020-02-23 19:16:47.000000 UTC,36,entrega_pendente
5253,2019-03-07 04:33:05.000000 UTC,36,entrega_pendente
6024,2019-08-01 19:45:18.000000 UTC,36,entrega_pendente
6297,2019-09-01 17:06:56.000000 UTC,36,entrega_pendente
6306,2019-10-29 07:29:40.000000 UTC,36,entrega_pendente
6465,2019-06-20 07:27:08.000000 UTC,36,entrega_pendente
6802,2019-05-21 02:58:20.000000 UTC,36,entrega_pendente
6968,2019-08-30 00:29:56.000000 UTC,36,entrega_pendente
7432,2019-07-16 17:57:18.000000 UTC,36,entrega_pendente
7767,2020-01-15 14:47:05.000000 UTC,36,entrega_pendente
8360,2019-01-20 05:50:23.000000 UTC,36,entrega_pendente
8910,2019-12-08 02:26:14.000000 UTC,36,entrega_pendente
8949,2019-01-21 11:14:07.000000 UTC,36,entrega_pendente
9161,2019-12-25 11:41:43.000000 UTC,36,entrega_pendente
9176,2019-12-02 20:33:50.000000 UTC,36,entrega_pendente
9177,2019-07-14 23:50:55.000000 UTC,36,entrega_pendente
9207,2019-07-14 23:18:54.000000 UTC,36,entrega_pendente
9519,2019-05-15 01:13:31.000000 UTC,36,entrega_pendente
9833,2019-01-21 06:24:03.000000 UTC,36,entrega_pendente
29,2019-11-12 01:40:35.000000 UTC,37,entrega_pendente
322,2019-10-15 16:43:14.000000 UTC,37,entrega_pendente
428,2019-05-12 20:13:09.000000 UTC,37,entrega_pendente
549,2019-06-24 03:30:53.000000 UTC,37,entrega_pendente
609,2019-03-17 02:19:36.000000 UTC,37,entrega_pendente
1039,2019-11-08 19:15:50.000000 UTC,37,entrega_pendente
1486,2019-03-09 15:47:02.000000 UTC,37,entrega_pendente
1723,2019-03-25 01:15:20.000000 UTC,37,entrega_pendente
2132,2019-10-11 07:25:40.000000 UTC,37,entrega_pendente
2951,2019-09-01 02:09:58.000000 UTC,37,entrega_pendente
3928,2019-03-12 11:01:23.000000 UTC,37,entrega_pendente
3986,2019-12-20 17:18:25.000000 UTC,37,entrega_pendente
4235,2019-03-29 00:41:30.000000 UTC,37,entrega_pendente
4472,2019-03-31 10:12:39.000000 UTC,37,entrega_pendente
4779,2019-02-28 17:07:45.000000 UTC,37,entrega_pendente
5164,2019-03-30 14:55:02.000000 UTC,37,entrega_pendente
5997,2019-04-13 10:11:52.000000 UTC,37,entrega_pendente
6065,2019-06-08 03:39:35.000000 UTC,37,entrega_pendente
6074,2019-09-02 06:36:03.000000 UTC,37,entrega_pendente
6331,2019-06-06 18:49:32.000000 UTC,37,entrega_pendente
7355,2019-12-27 11:21:19.000000 UTC,37,entrega_pendente
7516,2019-01-08 00:20:24.000000 UTC,37,entrega_pendente
7519,2019-01-22 23:34:42.000000 UTC,37,entrega_pendente
8267,2019-08-18 21:25:15.000000 UTC,37,entrega_pendente
8763,2019-09-21 22:57:45.000000 UTC,37,entrega_pendente
8829,2019-07-21 19:36:03.000000 UTC,37,entrega_pendente
8860,2019-09-08 11:30:54.000000 UTC,37,entrega_pendente
9562,2019-07-06 06:10:58.000000 UTC,37,entrega_pendente
9815,2019-03-26 23:21:30.000000 UTC,37,entrega_pendente
244,2019-12-24 03:35:56.000000 UTC,38,entrega_pendente
786,2019-06-08 21:12:01.000000 UTC,38,entrega_pendente
1298,2019-05-18 00:04:00.000000 UTC,38,entrega_pendente
2462,2019-07-02 09:07:03.000000 UTC,38,entrega_pendente
2509,2019-03-06 21:49:45.000000 UTC,38,entrega_pendente
2793,2019-01-19 10:57:03.000000 UTC,38,entrega_pendente
3190,2019-08-01 07:22:55.000000 UTC,38,entrega_pendente
3530,2019-12-23 08:57:41.000000 UTC,38,entrega_pendente
3625,2019-01-15 04:25:36.000000 UTC,38,entrega_pendente
3710,2020-01-30 18:45:04.000000 UTC,38,entrega_pendente
4806,2019-12-11 05:29:52.000000 UTC,38,entrega_pendente
4951,2019-07-24 08:48:11.000000 UTC,38,entrega_pendente
5247,2019-12-03 12:32:48.000000 UTC,38,entrega_pendente
5466,2020-01-03 20:02:52.000000 UTC,38,entrega_pendente
5703,2019-04-16 14:01:42.000000 UTC,38,entrega_pendente
5914,2019-03-26 02:17:44.000000 UTC,38,entrega_pendente
6364,2019-04-23 17:13:14.000000 UTC,38,entrega_pendente
6824,2019-12-15 16:57:53.000000 UTC,38,entrega_pendente
7763,2019-05-17 05:10:43.000000 UTC,38,entrega_pendente
8290,2019-12-29 14:14:53.000000 UTC,38,entrega_pendente
8602,2019-06-29 12:57:24.000000 UTC,38,entrega_pendente
8783,2019-04-30 09:10:08.000000 UTC,38,entrega_pendente
9209,2019-03-30 22:18:38.000000 UTC,38,entrega_pendente
9795,2019-12-07 23:49:19.000000 UTC,38,entrega_pendente
121,2019-12-27 12:03:45.000000 UTC,39,entrega_pendente
454,2019-04-23 11:55:47.000000 UTC,39,entrega_pendente
481,2020-01-15 17:12:53.000000 UTC,39,entrega_pendente
794,2019-02-20 14:48:35.000000 UTC,39,entrega_pendente
1161,2019-05-27 08:47:21.000000 UTC,39,entrega_pendente
1286,2019-10-20 23:04:01.000000 UTC,39,entrega_pendente
2294,2019-01-28 14:27:42.000000 UTC,39,entrega_pendente
2491,2019-10-23 20:58:58.000000 UTC,39,entrega_pendente
2551,2019-03-07 23:25:51.000000 UTC,39,entrega_pendente
3022,2020-02-13 10:18:14.000000 UTC,39,entrega_pendente
3285,2019-08-07 10:37:29.000000 UTC,39,entrega_pendente
3804,2020-02-20 01:29:00.000000 UTC,39,entrega_pendente
4142,2019-09-07 15:04:52.000000 UTC,39,entrega_pendente
4319,2019-08-08 20:27:19.000000 UTC,39,entrega_pendente
4365,2019-02-13 08:54:23.000000 UTC,39,entrega_pendente
5303,2019-03-23 04:16:56.000000 UTC,39,entrega_pendente
5495,2019-02-26 20:37:59.000000 UTC,39,entrega_pendente
5916,2019-01-05 00:54:14.000000 UTC,39,entrega_pendente
6353,2019-05-29 03:19:10.000000 UTC,39,entrega_pendente
6641,2019-03-23 20:25:08.000000 UTC,39,entrega_pendente
6906,2019-11-29 15:51:17.000000 UTC,39,entrega_pendente
7572,2019-05-01 12:51:34.000000 UTC,39,entrega_pendente
7620,2019-05-29 01:18:30.000000 UTC,39,entrega_pendente
8017,2019-07-01 21:12:33.000000 UTC,39,entrega_pendente
8866,2019-05-06 06:16:18.000000 UTC,39,entrega_pendente
8968,2019-12-17 16:19:31.000000 UTC,39,entrega_pendente
9196,2019-03-05 17:19:50.000000 UTC,39,entrega_pendente
9200,2020-01-04 02:53:23.000000 UTC,39,entrega_pendente
9880,2020-01-27 09:19:32.000000 UTC,39,entrega_pendente
808,2019-02-03 07:59:05.000000 UTC,40,entrega_pendente
1204,2019-04-15 17:57:37.000000 UTC,40,entrega_pendente
1274,2019-02-14 23:42:42.000000 UTC,40,entrega_pendente
1868,2019-07-03 08:34:14.000000 UTC,40,entrega_pendente
2138,2019-07-09 17:53:36.000000 UTC,40,entrega_pendente
3201,2019-11-21 05:33:11.000000 UTC,40,entrega_pendente
3881,2019-10-11 08:26:28.000000 UTC,40,entrega_pendente
3890,2019-10-06 03:57:39.000000 UTC,40,entrega_pendente
3965,2019-05-07 22:48:17.000000 UTC,40,entrega_pendente
3968,2019-10-23 04:28:08.000000 UTC,40,entrega_pendente
4858,2019-07-19 04:37:41.000000 UTC,40,entrega_pendente
5289,2019-04-23 07:50:49.000000 UTC,40,entrega_pendente
6414,2019-04-03 13:08:08.000000 UTC,40,entrega_pendente
8956,2019-03-05 03:45:26.000000 UTC,40,entrega_pendente
9156,2019-08-10 05:35:18.000000 UTC,40,entrega_pendente
9920,2020-02-14 05:06:46.000000 UTC,40,entrega_pendente
597,2020-02-12 05:25:59.000000 UTC,41,entrega_pendente
1195,2019-12-06 07:18:20.000000 UTC,41,entrega_pendente
1257,2019-12-30 14:17:58.000000 UTC,41,entrega_pendente
1268,2019-03-09 06:47:34.000000 UTC,41,entrega_pendente
2703,2019-06-27 10:13:29.000000 UTC,41,entrega_pendente
3698,2019-07-28 18:22:37.000000 UTC,41,entrega_pendente
4382,2019-08-04 18:49:04.000000 UTC,41,entrega_pendente
4723,2019-01-23 23:55:56.000000 UTC,41,entrega_pendente
4940,2020-02-23 12:12:40.000000 UTC,41,entrega_pendente
5079,2019-11-07 07:11:26.000000 UTC,41,entrega_pendente
5831,2019-05-23 01:44:42.000000 UTC,41,entrega_pendente
5943,2020-02-29 04:32:13.000000 UTC,41,entrega_pendente
6156,2020-02-08 11:55:42.000000 UTC,41,entrega_pendente
6423,2020-01-03 22:06:35.000000 UTC,41,entrega_pendente
6477,2019-10-05 00:37:02.000000 UTC,41,entrega_pendente
6503,2019-01-20 08:45:16.000000 UTC,41,entrega_pendente
7400,2019-06-09 04:32:26.000000 UTC,41,entrega_pendente
7531,2019-04-10 18:20:28.000000 UTC,41,entrega_pendente
7824,2020-02-04 03:42:42.000000 UTC,41,entrega_pendente
8043,2019-08-23 07:37:03.000000 UTC,41,entrega_pendente
9021,2019-06-13 19:33:00.000000 UTC,41,entrega_pendente
9117,2019-03-21 09:47:01.000000 UTC,41,entrega_pendente
9702,2019-12-02 12:32:43.000000 UTC,41,entrega_pendente
9866,2019-06-07 02:24:30.000000 UTC,41,entrega_pendente
9895,2019-07-15 01:57:55.000000 UTC,41,entrega_pendente
6,2019-05-26 07:22:06.000000 UTC,42,entrega_pendente
60,2019-08-23 23:45:01.000000 UTC,42,entrega_pendente
345,2019-09-10 16:25:50.000000 UTC,42,entrega_pendente
547,2019-01-20 13:10:26.000000 UTC,42,entrega_pendente
1791,2019-08-16 06:18:40.000000 UTC,42,entrega_pendente
2177,2019-01-26 22:19:37.000000 UTC,42,entrega_pendente
3632,2019-07-26 06:46:34.000000 UTC,42,entrega_pendente
4479,2019-04-13 04:25:53.000000 UTC,42,entrega_pendente
5003,2019-09-19 08:38:14.000000 UTC,42,entrega_pendente
5435,2020-01-06 01:09:50.000000 UTC,42,entrega_pendente
5818,2019-03-13 07:56:07.000000 UTC,42,entrega_pendente
5845,2020-01-01 04:21:42.000000 UTC,42,entrega_pendente
5930,2019-03-18 13:26:54.000000 UTC,42,entrega_pendente
6335,2019-09-20 18:00:38.000000 UTC,42,entrega_pendente
6363,2019-08-15 15:18:56.000000 UTC,42,entrega_pendente
6454,2020-02-24 01:41:19.000000 UTC,42,entrega_pendente
6734,2019-06-21 19:32:43.000000 UTC,42,entrega_pendente
6853,2020-01-22 17:33:01.000000 UTC,42,entrega_pendente
7368,2019-03-08 12:32:39.000000 UTC,42,entrega_pendente
7459,2019-09-18 10:19:45.000000 UTC,42,entrega_pendente
134,2019-04-17 18:11:40.000000 UTC,43,entrega_pendente
301,2019-11-06 17:34:42.000000 UTC,43,entrega_pendente
1214,2019-04-07 05:30:43.000000 UTC,43,entrega_pendente
1225,2019-07-04 03:34:46.000000 UTC,43,entrega_pendente
1576,2019-05-19 22:45:43.000000 UTC,43,entrega_pendente
